Country/Region,Update Date,Deaths,Recovered,Latitude,Longitude,Province/State
Mainland China,2/20/2020,0,0,0,,Hubei
Mainland China,2/20/2020,0,0,0,,Guangdong
Mainland China,2/20/2020,0,0,0,,Henan
Mainland China,2/20/2020,0,0,0,,Zhejiang
Mainland China,2/20/2020,0,0,0,,Hunan
Mainland China,2/20/2020,0,0,0,,Anhui
Mainland China,2/20/2020,0,0,0,,Jiangxi
Others,2/20/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/20/2020,0,0,0,,Jiangsu
Mainland China,2/20/2020,0,0,0,,Chongqing
Mainland China,2/20/2020,0,0,0,,Shandong
Mainland China,2/20/2020,0,0,0,,Sichuan
Mainland China,2/20/2020,0,0,0,,Heilongjiang
Mainland China,2/20/2020,0,0,0,,Beijing
Mainland China,2/20/2020,0,0,0,,Shanghai
Mainland China,2/20/2020,0,0,0,,Hebei
Mainland China,2/20/2020,0,0,0,,Fujian
Mainland China,2/20/2020,0,0,0,,Guangxi
Mainland China,2/20/2020,0,0,0,,Shaanxi
Mainland China,2/20/2020,0,0,0,,Yunnan
Mainland China,2/20/2020,0,0,0,,Hainan
Mainland China,2/20/2020,0,0,0,,Guizhou
Mainland China,2/20/2020,0,0,0,,Shanxi
Mainland China,2/20/2020,0,0,0,,Tianjin
Mainland China,2/20/2020,0,0,0,,Liaoning
South Korea,2/20/2020,0,0,0,,
Japan,2/20/2020,0,0,0,,
Mainland China,2/20/2020,0,0,0,,Gansu
Mainland China,2/20/2020,0,0,0,,Jilin
Singapore,2/19/2020,0,0,0,,
Mainland China,2/20/2020,0,0,0,,Xinjiang
Mainland China,2/20/2020,0,0,0,,Inner Mongolia
Mainland China,2/20/2020,0,0,0,,Ningxia
Hong Kong,2/20/2020,0,0,0,,Hong Kong
Thailand,2/17/2020,0,0,0,,
Taiwan,2/20/2020,0,0,0,,Taiwan
Malaysia,2/19/2020,0,0,0,,
Mainland China,2/19/2020,0,0,0,,Qinghai
Germany,2/18/2020,0,0,0,,
Vietnam,2/13/2020,0,0,0,,
France,2/15/2020,0,0,0,,
Macau,2/20/2020,0,0,0,,Macau
UK,2/16/2020,0,0,0,,
United Arab Emirates,2/16/2020,0,0,0,,
Australia,2/9/2020,0,0,0,,Queensland
Canada,2/17/2020,0,0,0,,British Columbia
Iran,2/20/2020,0,0,0,,
Australia,2/13/2020,0,0,0,,New South Wales
Australia,2/13/2020,0,0,0,,Victoria
India,2/16/2020,0,0,0,,
Italy,2/7/2020,0,0,0,,
Philippines,2/12/2020,0,0,0,,
Australia,2/17/2020,0,0,0,,South Australia
Canada,2/4/2020,0,0,0,,"Toronto, ON"
Russia,2/12/2020,0,0,0,,
Spain,2/15/2020,0,0,0,,
US,2/9/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/13/2020,0,0,0,,"San Diego County, CA"
US,2/3/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/17/2020,0,0,0,,
Cambodia,2/12/2020,0,0,0,,
Canada,2/12/2020,0,0,0,,"London, ON"
Egypt,2/14/2020,0,0,0,,
Finland,2/12/2020,0,0,0,,
Mainland China,2/12/2020,0,0,0,,Tibet
Nepal,2/12/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/13/2020,0,0,0,,"San Antonio, TX"
US,2/9/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/21/2020,0,0,0,,Hubei
Mainland China,2/21/2020,0,0,0,,Guangdong
Mainland China,2/21/2020,0,0,0,,Henan
Mainland China,2/21/2020,0,0,0,,Zhejiang
Mainland China,2/21/2020,0,0,0,,Hunan
Mainland China,2/21/2020,0,0,0,,Anhui
Mainland China,2/21/2020,0,0,0,,Jiangxi
Mainland China,2/21/2020,0,0,0,,Shandong
Others,2/20/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/21/2020,0,0,0,,Jiangsu
Mainland China,2/21/2020,0,0,0,,Chongqing
Mainland China,2/21/2020,0,0,0,,Sichuan
Mainland China,2/21/2020,0,0,0,,Heilongjiang
Mainland China,2/21/2020,0,0,0,,Beijing
Mainland China,2/21/2020,0,0,0,,Shanghai
Mainland China,2/21/2020,0,0,0,,Hebei
Mainland China,2/21/2020,0,0,0,,Fujian
Mainland China,2/21/2020,0,0,0,,Guangxi
Mainland China,2/21/2020,0,0,0,,Shaanxi
South Korea,2/21/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Yunnan
Mainland China,2/21/2020,0,0,0,,Hainan
Mainland China,2/21/2020,0,0,0,,Guizhou
Mainland China,2/21/2020,0,0,0,,Shanxi
Mainland China,2/21/2020,0,0,0,,Tianjin
Mainland China,2/21/2020,0,0,0,,Liaoning
Japan,2/21/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Gansu
Mainland China,2/21/2020,0,0,0,,Jilin
Singapore,2/21/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Xinjiang
Mainland China,2/21/2020,0,0,0,,Inner Mongolia
Mainland China,2/21/2020,0,0,0,,Ningxia
Hong Kong,2/21/2020,0,0,0,,Hong Kong
Thailand,2/21/2020,0,0,0,,
Taiwan,2/21/2020,0,0,0,,Taiwan
Malaysia,2/19/2020,0,0,0,,
Italy,2/21/2020,0,0,0,,
Iran,2/21/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Qinghai
Germany,2/21/2020,0,0,0,,
Vietnam,2/21/2020,0,0,0,,
France,2/15/2020,0,0,0,,
US,2/21/2020,0,0,0,,"Ashland, NE"
Macau,2/20/2020,0,0,0,,Macau
UK,2/16/2020,0,0,0,,
United Arab Emirates,2/16/2020,0,0,0,,
Canada,2/21/2020,0,0,0,,British Columbia
Australia,2/21/2020,0,0,0,,Queensland
US,2/21/2020,0,0,0,,"Travis, CA"
Australia,2/21/2020,0,0,0,,From Diamond Princess
Australia,2/13/2020,0,0,0,,New South Wales
Australia,2/13/2020,0,0,0,,Victoria
India,2/16/2020,0,0,0,,
Philippines,2/12/2020,0,0,0,,
Australia,2/17/2020,0,0,0,,South Australia
Canada,2/21/2020,0,0,0,,"Toronto, ON"
Russia,2/12/2020,0,0,0,,
Spain,2/15/2020,0,0,0,,
US,2/9/2020,0,0,0,,"Chicago, IL"
US,2/21/2020,0,0,0,,"Lackland, TX"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/21/2020,0,0,0,,"San Diego County, CA"
US,2/21/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/17/2020,0,0,0,,
Cambodia,2/12/2020,0,0,0,,
Canada,2/12/2020,0,0,0,,"London, ON"
Egypt,2/21/2020,0,0,0,,
Finland,2/12/2020,0,0,0,,
Israel,2/21/2020,0,0,0,,From Diamond Princess
Lebanon,2/21/2020,0,0,0,,None
Mainland China,2/12/2020,0,0,0,,Tibet
Nepal,2/12/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/21/2020,0,0,0,,"Humboldt County, CA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/21/2020,0,0,0,,"Sacramento County, CA"
US,2/13/2020,0,0,0,,"San Antonio, TX"
US,2/9/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/22/2020,0,0,0,,Hubei
Mainland China,2/22/2020,0,0,0,,Guangdong
Mainland China,2/22/2020,0,0,0,,Henan
Mainland China,2/22/2020,0,0,0,,Zhejiang
Mainland China,2/22/2020,0,0,0,,Hunan
Mainland China,2/22/2020,0,0,0,,Anhui
Mainland China,2/22/2020,0,0,0,,Jiangxi
Mainland China,2/22/2020,0,0,0,,Shandong
Others,2/20/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/22/2020,0,0,0,,Jiangsu
Mainland China,2/22/2020,0,0,0,,Chongqing
Mainland China,2/22/2020,0,0,0,,Sichuan
Mainland China,2/22/2020,0,0,0,,Heilongjiang
South Korea,2/22/2020,0,0,0,,
Mainland China,2/22/2020,0,0,0,,Beijing
Mainland China,2/22/2020,0,0,0,,Shanghai
Mainland China,2/22/2020,0,0,0,,Hebei
Mainland China,2/22/2020,0,0,0,,Fujian
Mainland China,2/22/2020,0,0,0,,Guangxi
Mainland China,2/22/2020,0,0,0,,Shaanxi
Mainland China,2/22/2020,0,0,0,,Yunnan
Mainland China,2/22/2020,0,0,0,,Hainan
Mainland China,2/22/2020,0,0,0,,Guizhou
Mainland China,2/22/2020,0,0,0,,Tianjin
Mainland China,2/22/2020,0,0,0,,Shanxi
Japan,2/22/2020,0,0,0,,
Mainland China,2/22/2020,0,0,0,,Liaoning
Mainland China,2/21/2020,0,0,0,,Gansu
Mainland China,2/22/2020,0,0,0,,Jilin
Singapore,2/21/2020,0,0,0,,
Mainland China,2/22/2020,0,0,0,,Xinjiang
Mainland China,2/22/2020,0,0,0,,Inner Mongolia
Mainland China,2/21/2020,0,0,0,,Ningxia
Hong Kong,2/22/2020,0,0,0,,Hong Kong
Italy,2/22/2020,0,0,0,,
Thailand,2/21/2020,0,0,0,,
Iran,2/22/2020,0,0,0,,
Taiwan,2/21/2020,0,0,0,,Taiwan
Malaysia,2/19/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Qinghai
Germany,2/21/2020,0,0,0,,
Vietnam,2/21/2020,0,0,0,,
United Arab Emirates,2/22/2020,0,0,0,,
France,2/15/2020,0,0,0,,
US,2/22/2020,0,0,0,,"Omaha, NE (From Diamond Princess)"
Macau,2/20/2020,0,0,0,,Macau
UK,2/16/2020,0,0,0,,
Australia,2/22/2020,0,0,0,,From Diamond Princess
Canada,2/21/2020,0,0,0,,British Columbia
Australia,2/21/2020,0,0,0,,Queensland
US,2/22/2020,0,0,0,,"Travis, CA (From Diamond Princess)"
Australia,2/13/2020,0,0,0,,New South Wales
Australia,2/13/2020,0,0,0,,Victoria
India,2/16/2020,0,0,0,,
Philippines,2/12/2020,0,0,0,,
Australia,2/17/2020,0,0,0,,South Australia
Canada,2/21/2020,0,0,0,,"Toronto, ON"
Russia,2/12/2020,0,0,0,,
Spain,2/15/2020,0,0,0,,
US,2/9/2020,0,0,0,,"Chicago, IL"
US,2/22/2020,0,0,0,,"Lackland, TX (From Diamond Princess)"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/21/2020,0,0,0,,"San Diego County, CA"
US,2/21/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/17/2020,0,0,0,,
Cambodia,2/12/2020,0,0,0,,
Canada,2/12/2020,0,0,0,,"London, ON"
Egypt,2/21/2020,0,0,0,,
Finland,2/12/2020,0,0,0,,
Israel,2/22/2020,0,0,0,,From Diamond Princess
Lebanon,2/22/2020,0,0,0,,
Mainland China,2/12/2020,0,0,0,,Tibet
Nepal,2/12/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/21/2020,0,0,0,,"Humboldt County, CA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/21/2020,0,0,0,,"Sacramento County, CA"
US,2/13/2020,0,0,0,,"San Antonio, TX"
US,2/9/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Mainland China,2/23/2020,0,0,0,,Hubei
Mainland China,2/23/2020,0,0,0,,Guangdong
Mainland China,2/23/2020,0,0,0,,Henan
Mainland China,2/23/2020,0,0,0,,Zhejiang
Mainland China,2/23/2020,0,0,0,,Hunan
Mainland China,2/23/2020,0,0,0,,Anhui
Mainland China,2/23/2020,0,0,0,,Jiangxi
Mainland China,2/23/2020,0,0,0,,Shandong
Others,2/23/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/23/2020,0,0,0,,Jiangsu
South Korea,2/23/2020,0,0,0,,
Mainland China,2/23/2020,0,0,0,,Chongqing
Mainland China,2/23/2020,0,0,0,,Sichuan
Mainland China,2/23/2020,0,0,0,,Heilongjiang
Mainland China,2/23/2020,0,0,0,,Beijing
Mainland China,2/23/2020,0,0,0,,Shanghai
Mainland China,2/23/2020,0,0,0,,Hebei
Mainland China,2/23/2020,0,0,0,,Fujian
Mainland China,2/23/2020,0,0,0,,Guangxi
Mainland China,2/23/2020,0,0,0,,Shaanxi
Mainland China,2/23/2020,0,0,0,,Yunnan
Mainland China,2/23/2020,0,0,0,,Hainan
Italy,2/23/2020,0,0,0,,
Japan,2/23/2020,0,0,0,,
Mainland China,2/23/2020,0,0,0,,Guizhou
Mainland China,2/23/2020,0,0,0,,Tianjin
Mainland China,2/23/2020,0,0,0,,Shanxi
Mainland China,2/23/2020,0,0,0,,Liaoning
Mainland China,2/23/2020,0,0,0,,Gansu
Mainland China,2/23/2020,0,0,0,,Jilin
Singapore,2/23/2020,0,0,0,,
Mainland China,2/23/2020,0,0,0,,Xinjiang
Mainland China,2/23/2020,0,0,0,,Inner Mongolia
Hong Kong,2/23/2020,0,0,0,,Hong Kong
Mainland China,2/23/2020,0,0,0,,Ningxia
Iran,2/23/2020,0,0,0,,
Thailand,2/23/2020,0,0,0,,
Taiwan,2/23/2020,0,0,0,,Taiwan
Malaysia,2/19/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Qinghai
Germany,2/21/2020,0,0,0,,
Vietnam,2/21/2020,0,0,0,,
United Arab Emirates,2/22/2020,0,0,0,,
France,2/15/2020,0,0,0,,
US,2/22/2020,0,0,0,,"Omaha, NE (From Diamond Princess)"
Macau,2/20/2020,0,0,0,,Macau
UK,2/16/2020,0,0,0,,
Australia,2/22/2020,0,0,0,,From Diamond Princess
Canada,2/21/2020,0,0,0,,British Columbia
Australia,2/21/2020,0,0,0,,Queensland
US,2/22/2020,0,0,0,,"Travis, CA (From Diamond Princess)"
Australia,2/13/2020,0,0,0,,New South Wales
Australia,2/13/2020,0,0,0,,Victoria
India,2/16/2020,0,0,0,,
Philippines,2/12/2020,0,0,0,,
Australia,2/17/2020,0,0,0,,South Australia
Canada,2/21/2020,0,0,0,,"Toronto, ON"
Russia,2/12/2020,0,0,0,,
Spain,2/15/2020,0,0,0,,
US,2/9/2020,0,0,0,,"Chicago, IL"
US,2/22/2020,0,0,0,,"Lackland, TX (From Diamond Princess)"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/21/2020,0,0,0,,"San Diego County, CA"
US,2/21/2020,0,0,0,,"Santa Clara, CA"
Belgium,2/17/2020,0,0,0,,
Cambodia,2/12/2020,0,0,0,,
Canada,2/12/2020,0,0,0,,"London, ON"
Egypt,2/21/2020,0,0,0,,
Finland,2/12/2020,0,0,0,,
Israel,2/22/2020,0,0,0,,From Diamond Princess
Lebanon,2/22/2020,0,0,0,,
Mainland China,2/12/2020,0,0,0,,Tibet
Nepal,2/12/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/21/2020,0,0,0,,"Humboldt County, CA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/21/2020,0,0,0,,"Sacramento County, CA"
US,2/13/2020,0,0,0,,"San Antonio, TX"
US,2/9/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
Iraq,2/23/2020,0,0,0,,None
Mainland China,2/24/2020,0,0,0,,Hubei
Mainland China,2/24/2020,0,0,0,,Guangdong
Mainland China,2/24/2020,0,0,0,,Henan
Mainland China,2/24/2020,0,0,0,,Zhejiang
Mainland China,2/24/2020,0,0,0,,Hunan
Mainland China,2/24/2020,0,0,0,,Anhui
Mainland China,2/24/2020,0,0,0,,Jiangxi
South Korea,2/24/2020,0,0,0,,
Mainland China,2/24/2020,0,0,0,,Shandong
Others,2/23/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/24/2020,0,0,0,,Jiangsu
Mainland China,2/24/2020,0,0,0,,Chongqing
Mainland China,2/24/2020,0,0,0,,Sichuan
Mainland China,2/24/2020,0,0,0,,Heilongjiang
Mainland China,2/24/2020,0,0,0,,Beijing
Mainland China,2/24/2020,0,0,0,,Shanghai
Mainland China,2/24/2020,0,0,0,,Hebei
Mainland China,2/24/2020,0,0,0,,Fujian
Mainland China,2/24/2020,0,0,0,,Guangxi
Mainland China,2/24/2020,0,0,0,,Shaanxi
Italy,2/24/2020,0,0,0,,
Mainland China,2/24/2020,0,0,0,,Yunnan
Mainland China,2/24/2020,0,0,0,,Hainan
Japan,2/24/2020,0,0,0,,
Mainland China,2/23/2020,0,0,0,,Guizhou
Mainland China,2/24/2020,0,0,0,,Tianjin
Mainland China,2/24/2020,0,0,0,,Shanxi
Mainland China,2/24/2020,0,0,0,,Liaoning
Mainland China,2/24/2020,0,0,0,,Jilin
Mainland China,2/24/2020,0,0,0,,Gansu
Singapore,2/23/2020,0,0,0,,
Hong Kong,2/24/2020,0,0,0,,Hong Kong
Mainland China,2/24/2020,0,0,0,,Xinjiang
Mainland China,2/24/2020,0,0,0,,Inner Mongolia
Mainland China,2/24/2020,0,0,0,,Ningxia
Iran,2/24/2020,0,0,0,,
US,2/24/2020,0,0,0,,Unassigned Location (From Diamond Princess)
Thailand,2/23/2020,0,0,0,,
Taiwan,2/24/2020,0,0,0,,Taiwan
Malaysia,2/24/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Qinghai
Germany,2/21/2020,0,0,0,,
Vietnam,2/21/2020,0,0,0,,
UK,2/24/2020,0,0,0,,
United Arab Emirates,2/22/2020,0,0,0,,
France,2/15/2020,0,0,0,,
Macau,2/20/2020,0,0,0,,Macau
Australia,2/22/2020,0,0,0,,From Diamond Princess
Canada,2/21/2020,0,0,0,,British Columbia
Australia,2/21/2020,0,0,0,,Queensland
Australia,2/13/2020,0,0,0,,New South Wales
Australia,2/13/2020,0,0,0,,Victoria
Canada,2/24/2020,0,0,0,,"Toronto, ON"
India,2/16/2020,0,0,0,,
Philippines,2/12/2020,0,0,0,,
Australia,2/17/2020,0,0,0,,South Australia
Oman,2/24/2020,0,0,0,,
Russia,2/12/2020,0,0,0,,
Spain,2/15/2020,0,0,0,,
US,2/9/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/21/2020,0,0,0,,"San Diego County, CA"
US,2/21/2020,0,0,0,,"Santa Clara, CA"
Afghanistan,2/24/2020,0,0,0,,
Bahrain,2/24/2020,0,0,0,,
Belgium,2/17/2020,0,0,0,,
Cambodia,2/12/2020,0,0,0,,
Canada,2/12/2020,0,0,0,,"London, ON"
Egypt,2/21/2020,0,0,0,,
Finland,2/12/2020,0,0,0,,
Iraq,2/24/2020,0,0,0,,
Israel,2/22/2020,0,0,0,,From Diamond Princess
Kuwait,2/24/2020,0,0,0,,
Lebanon,2/22/2020,0,0,0,,
Mainland China,2/12/2020,0,0,0,,Tibet
Nepal,2/12/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/21/2020,0,0,0,,"Humboldt County, CA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/21/2020,0,0,0,,"Sacramento County, CA"
US,2/13/2020,0,0,0,,"San Antonio, TX"
US,2/9/2020,0,0,0,,"Seattle, WA"
US,2/1/2020,0,0,0,,"Tempe, AZ"
US,2/24/2020,0,0,0,,"Lackland, TX (From Diamond Princess)"
US,2/24/2020,0,0,0,,"Omaha, NE (From Diamond Princess)"
US,2/24/2020,0,0,0,,"Travis, CA (From Diamond Princess)"
Mainland China,2/25/2020,0,0,0,,Hubei
Mainland China,2/25/2020,0,0,0,,Guangdong
Mainland China,2/25/2020,0,0,0,,Henan
Mainland China,2/25/2020,0,0,0,,Zhejiang
Mainland China,2/25/2020,0,0,0,,Hunan
Mainland China,2/25/2020,0,0,0,,Anhui
South Korea,2/25/2020,0,0,0,,
Mainland China,2/25/2020,0,0,0,,Jiangxi
Mainland China,2/25/2020,0,0,0,,Shandong
Others,2/23/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/25/2020,0,0,0,,Jiangsu
Mainland China,2/25/2020,0,0,0,,Chongqing
Mainland China,2/25/2020,0,0,0,,Sichuan
Mainland China,2/25/2020,0,0,0,,Heilongjiang
Mainland China,2/25/2020,0,0,0,,Beijing
Mainland China,2/25/2020,0,0,0,,Shanghai
Italy,2/25/2020,0,0,0,,
Mainland China,2/25/2020,0,0,0,,Hebei
Mainland China,2/25/2020,0,0,0,,Fujian
Mainland China,2/25/2020,0,0,0,,Guangxi
Mainland China,2/25/2020,0,0,0,,Shaanxi
Mainland China,2/25/2020,0,0,0,,Yunnan
Japan,2/25/2020,0,0,0,,
Mainland China,2/25/2020,0,0,0,,Hainan
Mainland China,2/25/2020,0,0,0,,Guizhou
Mainland China,2/25/2020,0,0,0,,Tianjin
Mainland China,2/25/2020,0,0,0,,Shanxi
Mainland China,2/25/2020,0,0,0,,Liaoning
Iran,2/25/2020,0,0,0,,
Mainland China,2/25/2020,0,0,0,,Jilin
Mainland China,2/24/2020,0,0,0,,Gansu
Singapore,2/25/2020,0,0,0,,
Hong Kong,2/25/2020,0,0,0,,Hong Kong
Mainland China,2/24/2020,0,0,0,,Xinjiang
Mainland China,2/25/2020,0,0,0,,Inner Mongolia
Mainland China,2/25/2020,0,0,0,,Ningxia
Thailand,2/25/2020,0,0,0,,
US,2/25/2020,0,0,0,,Unassigned Location (From Diamond Princess)
Taiwan,2/25/2020,0,0,0,,Taiwan
Bahrain,2/25/2020,0,0,0,,
Malaysia,2/24/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Qinghai
Germany,2/25/2020,0,0,0,,
Vietnam,2/25/2020,0,0,0,,
France,2/25/2020,0,0,0,,
UK,2/24/2020,0,0,0,,
United Arab Emirates,2/22/2020,0,0,0,,
Kuwait,2/25/2020,0,0,0,,
Macau,2/25/2020,0,0,0,,Macau
Australia,2/22/2020,0,0,0,,From Diamond Princess
Canada,2/25/2020,0,0,0,,British Columbia
Spain,2/25/2020,0,0,0,,
Australia,2/21/2020,0,0,0,,Queensland
Australia,2/13/2020,0,0,0,,New South Wales
Australia,2/13/2020,0,0,0,,Victoria
Canada,2/24/2020,0,0,0,,"Toronto, ON"
India,2/16/2020,0,0,0,,
Philippines,2/12/2020,0,0,0,,
Australia,2/17/2020,0,0,0,,South Australia
Austria,2/25/2020,0,0,0,,None
Oman,2/25/2020,0,0,0,,
Russia,2/12/2020,0,0,0,,
US,2/9/2020,0,0,0,,"Chicago, IL"
US,2/3/2020,0,0,0,,"San Benito, CA"
US,2/21/2020,0,0,0,,"San Diego County, CA"
US,2/21/2020,0,0,0,,"Santa Clara, CA"
Afghanistan,2/24/2020,0,0,0,,
Algeria,2/25/2020,0,0,0,,
Belgium,2/17/2020,0,0,0,,
Cambodia,2/12/2020,0,0,0,,
Canada,2/12/2020,0,0,0,,"London, ON"
Croatia,2/25/2020,0,0,0,,
Egypt,2/21/2020,0,0,0,,
Finland,2/12/2020,0,0,0,,
Iraq,2/24/2020,0,0,0,,
Israel,2/22/2020,0,0,0,,From Diamond Princess
Lebanon,2/22/2020,0,0,0,,
Mainland China,2/12/2020,0,0,0,,Tibet
Nepal,2/12/2020,0,0,0,,
Sri Lanka,2/8/2020,0,0,0,,
Sweden,2/1/2020,0,0,0,,
Switzerland,2/25/2020,0,0,0,,
US,2/1/2020,0,0,0,,"Boston, MA"
US,2/21/2020,0,0,0,,"Humboldt County, CA"
US,2/1/2020,0,0,0,,"Los Angeles, CA"
US,2/5/2020,0,0,0,,"Madison, WI"
US,2/1/2020,0,0,0,,"Orange, CA"
US,2/21/2020,0,0,0,,"Sacramento County, CA"
US,2/13/2020,0,0,0,,"San Antonio, TX"
US,2/9/2020,0,0,0,,"Seattle, WA"
US,2/25/2020,0,0,0,,"Tempe, AZ"
US,2/24/2020,0,0,0,,"Lackland, TX (From Diamond Princess)"
US,2/24/2020,0,0,0,,"Omaha, NE (From Diamond Princess)"
US,2/24/2020,0,0,0,,"Travis, CA (From Diamond Princess)"
Mainland China,2/26/2020,0,0,0,,Hubei
Mainland China,2/26/2020,0,0,0,,Guangdong
Mainland China,2/26/2020,0,0,0,,Henan
South Korea,2/26/2020,0,0,0,,
Mainland China,2/26/2020,0,0,0,,Zhejiang
Mainland China,2/26/2020,0,0,0,,Hunan
Mainland China,2/26/2020,0,0,0,,Anhui
Mainland China,2/26/2020,0,0,0,,Jiangxi
Mainland China,2/26/2020,0,0,0,,Shandong
Others,2/26/2020,0,0,0,,Diamond Princess cruise ship
Mainland China,2/26/2020,0,0,0,,Jiangsu
Mainland China,2/26/2020,0,0,0,,Chongqing
Mainland China,2/26/2020,0,0,0,,Sichuan
Mainland China,2/26/2020,0,0,0,,Heilongjiang
Italy,2/26/2020,0,0,0,,
Mainland China,2/26/2020,0,0,0,,Beijing
Mainland China,2/26/2020,0,0,0,,Shanghai
Mainland China,2/26/2020,0,0,0,,Hebei
Mainland China,2/26/2020,0,0,0,,Fujian
Mainland China,2/26/2020,0,0,0,,Guangxi
Mainland China,2/26/2020,0,0,0,,Shaanxi
Japan,2/26/2020,0,0,0,,
Mainland China,2/26/2020,0,0,0,,Yunnan
Mainland China,2/26/2020,0,0,0,,Hainan
Mainland China,2/25/2020,0,0,0,,Guizhou
Iran,2/26/2020,0,0,0,,
Mainland China,2/26/2020,0,0,0,,Tianjin
Mainland China,2/26/2020,0,0,0,,Shanxi
Mainland China,2/26/2020,0,0,0,,Liaoning
Mainland China,2/26/2020,0,0,0,,Jilin
Singapore,2/26/2020,0,0,0,,
Hong Kong,2/26/2020,0,0,0,,Hong Kong
Mainland China,2/26/2020,0,0,0,,Gansu
Mainland China,2/26/2020,0,0,0,,Xinjiang
Mainland China,2/26/2020,0,0,0,,Inner Mongolia
Mainland China,2/26/2020,0,0,0,,Ningxia
US,2/26/2020,0,0,0,,Unassigned Location (From Diamond Princess)
Thailand,2/26/2020,0,0,0,,
Bahrain,2/26/2020,0,0,0,,
Taiwan,2/26/2020,0,0,0,,Taiwan
Germany,2/26/2020,0,0,0,,
Kuwait,2/26/2020,0,0,0,,
Malaysia,2/24/2020,0,0,0,,
France,2/26/2020,0,0,0,,
Mainland China,2/21/2020,0,0,0,,Qinghai
Vietnam,2/25/2020,0,0,0,,
Spain,2/26/2020,0,0,0,,
UK,2/24/2020,0,0,0,,
United Arab Emirates,2/22/2020,0,0,0,,
Macau,2/25/2020,0,0,0,,Macau
Australia,2/22/2020,0,0,0,,From Diamond Princess
Canada,2/25/2020,0,0,0,,British Columbia
Australia,2/21/2020,0,0,0,,Queensland
Iraq,2/26/2020,0,0,0,,
Australia,2/13/2020,0,0,0,,New South Wales
Australia,2/13/2020,0,0,0,,Victoria
Oman,2/26/2020,0,0,0,,
Canada,2/24/2020,0,0,0,,"Toronto, ON"
Croatia,2/26/2020,0,0,0,,
India,2/16/2020,0,0,0,,
Philippines,2/12/2020,0,0,0,,
